,path,emotion
337,data/training\Actor_25\25_01_01_01_lore_neutral.wav,NEUTRAL
338,data/training\Actor_25\25_01_01_01_lose_neutral.wav,NEUTRAL
339,data/training\Actor_25\25_01_01_01_lot_neutral.wav,NEUTRAL
340,data/training\Actor_25\25_01_01_01_love_neutral.wav,NEUTRAL
341,data/training\Actor_25\25_01_01_01_luck_neutral.wav,NEUTRAL
342,data/training\Actor_25\25_01_01_01_make_neutral.wav,NEUTRAL
343,data/training\Actor_25\25_01_01_01_match_neutral.wav,NEUTRAL
344,data/training\Actor_25\25_01_01_01_merge_neutral.wav,NEUTRAL
345,data/training\Actor_25\25_01_01_01_mess_neutral.wav,NEUTRAL
346,data/training\Actor_25\25_01_01_01_met_neutral.wav,NEUTRAL
347,data/training\Actor_25\25_01_01_01_mill_neutral.wav,NEUTRAL
348,data/training\Actor_25\25_01_01_01_mob_neutral.wav,NEUTRAL
349,data/training\Actor_25\25_01_01_01_mode_neutral.wav,NEUTRAL
350,data/training\Actor_25\25_01_01_01_mood_neutral.wav,NEUTRAL
351,data/training\Actor_25\25_01_01_01_moon_neutral.wav,NEUTRAL
352,data/training\Actor_25\25_01_01_01_moon_noise_neutral.wav,NEUTRAL
353,data/training\Actor_25\25_01_01_01_mop_neutral.wav,NEUTRAL
354,data/training\Actor_25\25_01_01_01_mouse_neutral.wav,NEUTRAL
355,data/training\Actor_25\25_01_01_01_nag_neutral.wav,NEUTRAL
356,data/training\Actor_25\25_01_01_01_name_neutral.wav,NEUTRAL
357,data/training\Actor_25\25_01_01_01_near_neutral.wav,NEUTRAL
358,data/training\Actor_25\25_01_01_01_neat_neutral.wav,NEUTRAL
359,data/training\Actor_25\25_01_01_01_nice_neutral.wav,NEUTRAL
360,data/training\Actor_25\25_01_01_01_note_neutral.wav,NEUTRAL
361,data/training\Actor_25\25_01_01_01_note_noise_neutral.wav,NEUTRAL
362,data/training\Actor_25\25_01_01_01_numb_neutral.wav,NEUTRAL
363,data/training\Actor_25\25_01_01_01_pad_neutral.wav,NEUTRAL
364,data/training\Actor_25\25_01_01_01_page_neutral.wav,NEUTRAL
365,data/training\Actor_25\25_01_01_01_pain_neutral.wav,NEUTRAL
366,data/training\Actor_25\25_01_01_01_pass_neutral.wav,NEUTRAL
367,data/training\Actor_25\25_01_01_01_pearl_neutral.wav,NEUTRAL
368,data/training\Actor_25\25_01_01_01_peg_neutral.wav,NEUTRAL
369,data/training\Actor_25\25_01_01_01_peg_noise_neutral.wav,NEUTRAL
370,data/training\Actor_25\25_01_01_01_perch_neutral.wav,NEUTRAL
371,data/training\Actor_25\25_01_01_01_phone_neutral.wav,NEUTRAL
372,data/training\Actor_25\25_01_01_01_pick_neutral.wav,NEUTRAL
373,data/training\Actor_25\25_01_01_01_pike_neutral.wav,NEUTRAL
374,data/training\Actor_25\25_01_01_01_pole_neutral.wav,NEUTRAL
375,data/training\Actor_25\25_01_01_01_pool_neutral.wav,NEUTRAL
376,data/training\Actor_25\25_01_01_01_pool_noise_neutral.wav,NEUTRAL
377,data/training\Actor_25\25_01_01_01_puff_neutral.wav,NEUTRAL
378,data/training\Actor_25\25_01_01_01_puff_noise_neutral.wav,NEUTRAL
379,data/training\Actor_25\25_01_01_01_rag_neutral.wav,NEUTRAL
380,data/training\Actor_25\25_01_01_01_raid_neutral.wav,NEUTRAL
381,data/training\Actor_25\25_01_01_01_raid_noise_neutral.wav,NEUTRAL
382,data/training\Actor_25\25_01_01_01_rain_neutral.wav,NEUTRAL
383,data/training\Actor_25\25_01_01_01_raise_neutral.wav,NEUTRAL
384,data/training\Actor_25\25_01_01_01_rat_neutral.wav,NEUTRAL
385,data/training\Actor_25\25_01_01_01_reach_neutral.wav,NEUTRAL
386,data/training\Actor_25\25_01_01_01_read_neutral.wav,NEUTRAL
387,data/training\Actor_25\25_01_01_01_red_neutral.wav,NEUTRAL
388,data/training\Actor_25\25_01_01_01_ring_neutral.wav,NEUTRAL
389,data/training\Actor_25\25_01_01_01_ripe_neutral.wav,NEUTRAL
390,data/training\Actor_25\25_01_01_01_road_neutral.wav,NEUTRAL
391,data/training\Actor_25\25_01_01_01_room_neutral.wav,NEUTRAL
392,data/training\Actor_25\25_01_01_01_rose_neutral.wav,NEUTRAL
393,data/training\Actor_25\25_01_01_01_rot_neutral.wav,NEUTRAL
394,data/training\Actor_25\25_01_01_01_rough_neutral.wav,NEUTRAL
395,data/training\Actor_25\25_01_01_01_rush_neutral.wav,NEUTRAL
396,data/training\Actor_25\25_01_01_01_said_neutral.wav,NEUTRAL
397,data/training\Actor_25\25_01_01_01_sail_neutral.wav,NEUTRAL
398,data/training\Actor_25\25_01_01_01_search_neutral.wav,NEUTRAL
399,data/training\Actor_25\25_01_01_01_seize_neutral.wav,NEUTRAL
400,data/training\Actor_25\25_01_01_01_sell_neutral.wav,NEUTRAL
401,data/training\Actor_25\25_01_01_01_shack_neutral.wav,NEUTRAL
402,data/training\Actor_25\25_01_01_01_shall_neutral.wav,NEUTRAL
403,data/training\Actor_25\25_01_01_01_shawl_neutral.wav,NEUTRAL
404,data/training\Actor_25\25_01_01_01_sheep_neutral.wav,NEUTRAL
405,data/training\Actor_25\25_01_01_01_shirt_neutral.wav,NEUTRAL
406,data/training\Actor_25\25_01_01_01_should_neutral.wav,NEUTRAL
407,data/training\Actor_25\25_01_01_01_shout_neutral.wav,NEUTRAL
408,data/training\Actor_25\25_01_01_01_size_neutral.wav,NEUTRAL
409,data/training\Actor_25\25_01_01_01_soap_neutral.wav,NEUTRAL
410,data/training\Actor_25\25_01_01_01_soup_neutral.wav,NEUTRAL
411,data/training\Actor_25\25_01_01_01_sour_neutral.wav,NEUTRAL
412,data/training\Actor_25\25_01_01_01_south_neutral.wav,NEUTRAL
413,data/training\Actor_25\25_01_01_01_sub_neutral.wav,NEUTRAL
414,data/training\Actor_25\25_01_01_01_such_neutral.wav,NEUTRAL
415,data/training\Actor_25\25_01_01_01_sure_neutral.wav,NEUTRAL
416,data/training\Actor_25\25_01_01_01_sure_noise_neutral.wav,NEUTRAL
417,data/training\Actor_25\25_01_01_01_take_neutral.wav,NEUTRAL
418,data/training\Actor_25\25_01_01_01_take_noise_neutral.wav,NEUTRAL
419,data/training\Actor_25\25_01_01_01_talk_neutral.wav,NEUTRAL
420,data/training\Actor_25\25_01_01_01_tape_neutral.wav,NEUTRAL
421,data/training\Actor_25\25_01_01_01_team_neutral.wav,NEUTRAL
422,data/training\Actor_25\25_01_01_01_tell_neutral.wav,NEUTRAL
423,data/training\Actor_25\25_01_01_01_thin_neutral.wav,NEUTRAL
424,data/training\Actor_25\25_01_01_01_third_neutral.wav,NEUTRAL
425,data/training\Actor_25\25_01_01_01_thought_neutral.wav,NEUTRAL
426,data/training\Actor_25\25_01_01_01_thought_noise_neutral.wav,NEUTRAL
427,data/training\Actor_25\25_01_01_01_thumb_neutral.wav,NEUTRAL
428,data/training\Actor_25\25_01_01_01_thumb_noise_neutral.wav,NEUTRAL
429,data/training\Actor_25\25_01_01_01_time_neutral.wav,NEUTRAL
430,data/training\Actor_25\25_01_01_01_tip_neutral.wav,NEUTRAL
431,data/training\Actor_25\25_01_01_01_tire_neutral.wav,NEUTRAL
432,data/training\Actor_25\25_01_01_01_ton_neutral.wav,NEUTRAL
433,data/training\Actor_25\25_01_01_01_tool_neutral.wav,NEUTRAL
434,data/training\Actor_25\25_01_01_01_tough_neutral.wav,NEUTRAL
435,data/training\Actor_25\25_01_01_01_turn_neutral.wav,NEUTRAL
436,data/training\Actor_25\25_01_01_01_turn_noise_neutral.wav,NEUTRAL
437,data/training\Actor_25\25_01_01_01_vine_neutral.wav,NEUTRAL
438,data/training\Actor_25\25_01_01_01_vine_noise_neutral.wav,NEUTRAL
439,data/training\Actor_25\25_01_01_01_voice_neutral.wav,NEUTRAL
440,data/training\Actor_25\25_01_01_01_void_neutral.wav,NEUTRAL
441,data/training\Actor_25\25_01_01_01_vote_neutral.wav,NEUTRAL
442,data/training\Actor_25\25_01_01_01_wag_neutral.wav,NEUTRAL
443,data/training\Actor_25\25_01_01_01_walk_neutral.wav,NEUTRAL
444,data/training\Actor_25\25_01_01_01_walk_noise_neutral.wav,NEUTRAL
445,data/training\Actor_25\25_01_01_01_wash_neutral.wav,NEUTRAL
446,data/training\Actor_25\25_01_01_01_week_neutral.wav,NEUTRAL
447,data/training\Actor_25\25_01_01_01_week_noise_neutral.wav,NEUTRAL
448,data/training\Actor_25\25_01_01_01_wheat_neutral.wav,NEUTRAL
449,data/training\Actor_25\25_01_01_01_when_neutral.wav,NEUTRAL
450,data/training\Actor_25\25_01_01_01_when_noise_neutral.wav,NEUTRAL
451,data/training\Actor_25\25_01_01_01_which_neutral.wav,NEUTRAL
452,data/training\Actor_25\25_01_01_01_whip_neutral.wav,NEUTRAL
453,data/training\Actor_25\25_01_01_01_white_neutral.wav,NEUTRAL
454,data/training\Actor_25\25_01_01_01_wife_neutral.wav,NEUTRAL
455,data/training\Actor_25\25_01_01_01_wife_noise_neutral.wav,NEUTRAL
456,data/training\Actor_25\25_01_01_01_wire_neutral.wav,NEUTRAL
457,data/training\Actor_25\25_01_01_01_witch_neutral.wav,NEUTRAL
458,data/training\Actor_25\25_01_01_01_witch_noise_neutral.wav,NEUTRAL
459,data/training\Actor_25\25_01_01_01_yearn_neutral.wav,NEUTRAL
460,data/training\Actor_25\25_01_01_01_yearn_noise_neutral.wav,NEUTRAL
461,data/training\Actor_25\25_01_01_01_yes_neutral.wav,NEUTRAL
462,data/training\Actor_25\25_01_01_01_young_neutral.wav,NEUTRAL
463,data/training\Actor_25\25_01_01_01_young_noise_neutral.wav,NEUTRAL
464,data/training\Actor_25\25_01_01_01_youth_neutral.wav,NEUTRAL
465,data/training\Actor_26\26_01_01_01_back_neutral.wav,NEUTRAL
466,data/training\Actor_26\26_01_01_01_bar_neutral.wav,NEUTRAL
467,data/training\Actor_26\26_01_01_01_bar_noise_neutral.wav,NEUTRAL
468,data/training\Actor_26\26_01_01_01_base_neutral.wav,NEUTRAL
469,data/training\Actor_26\26_01_01_01_bath_neutral.wav,NEUTRAL
470,data/training\Actor_26\26_01_01_01_bean_neutral.wav,NEUTRAL
471,data/training\Actor_26\26_01_01_01_beg_neutral.wav,NEUTRAL
472,data/training\Actor_26\26_01_01_01_bite_neutral.wav,NEUTRAL
473,data/training\Actor_26\26_01_01_01_boat_neutral.wav,NEUTRAL
474,data/training\Actor_26\26_01_01_01_bone_neutral.wav,NEUTRAL
475,data/training\Actor_26\26_01_01_01_book_neutral.wav,NEUTRAL
476,data/training\Actor_26\26_01_01_01_bought_neutral.wav,NEUTRAL
477,data/training\Actor_26\26_01_01_01_burn_neutral.wav,NEUTRAL
478,data/training\Actor_26\26_01_01_01_cab_neutral.wav,NEUTRAL
479,data/training\Actor_26\26_01_01_01_calm_neutral.wav,NEUTRAL
480,data/training\Actor_26\26_01_01_01_came_neutral.wav,NEUTRAL
481,data/training\Actor_26\26_01_01_01_cause_neutral.wav,NEUTRAL
482,data/training\Actor_26\26_01_01_01_chain_neutral.wav,NEUTRAL
483,data/training\Actor_26\26_01_01_01_chair_neutral.wav,NEUTRAL
484,data/training\Actor_26\26_01_01_01_chair_noise_neutral.wav,NEUTRAL
485,data/training\Actor_26\26_01_01_01_chalk_neutral.wav,NEUTRAL
486,data/training\Actor_26\26_01_01_01_chat_neutral.wav,NEUTRAL
487,data/training\Actor_26\26_01_01_01_check_neutral.wav,NEUTRAL
488,data/training\Actor_26\26_01_01_01_cheek_neutral.wav,NEUTRAL
489,data/training\Actor_26\26_01_01_01_chief_neutral.wav,NEUTRAL
490,data/training\Actor_26\26_01_01_01_choice_neutral.wav,NEUTRAL
491,data/training\Actor_26\26_01_01_01_cool_neutral.wav,NEUTRAL
492,data/training\Actor_26\26_01_01_01_dab_neutral.wav,NEUTRAL
493,data/training\Actor_26\26_01_01_01_date_neutral.wav,NEUTRAL
494,data/training\Actor_26\26_01_01_01_dead_neutral.wav,NEUTRAL
495,data/training\Actor_26\26_01_01_01_death_neutral.wav,NEUTRAL
496,data/training\Actor_26\26_01_01_01_deep_neutral.wav,NEUTRAL
497,data/training\Actor_26\26_01_01_01_deep_noise_neutral.wav,NEUTRAL
498,data/training\Actor_26\26_01_01_01_dime_neutral.wav,NEUTRAL
499,data/training\Actor_26\26_01_01_01_dip_neutral.wav,NEUTRAL
500,data/training\Actor_26\26_01_01_01_ditch_neutral.wav,NEUTRAL
501,data/training\Actor_26\26_01_01_01_ditch_noise_neutral.wav,NEUTRAL
502,data/training\Actor_26\26_01_01_01_dodge_neutral.wav,NEUTRAL
503,data/training\Actor_26\26_01_01_01_dog_neutral.wav,NEUTRAL
504,data/training\Actor_26\26_01_01_01_doll_neutral.wav,NEUTRAL
505,data/training\Actor_26\26_01_01_01_door_neutral.wav,NEUTRAL
506,data/training\Actor_26\26_01_01_01_fail_neutral.wav,NEUTRAL
507,data/training\Actor_26\26_01_01_01_fall_neutral.wav,NEUTRAL
508,data/training\Actor_26\26_01_01_01_far_neutral.wav,NEUTRAL
509,data/training\Actor_26\26_01_01_01_fat_neutral.wav,NEUTRAL
510,data/training\Actor_26\26_01_01_01_fat_noise_neutral.wav,NEUTRAL
511,data/training\Actor_26\26_01_01_01_fit_neutral.wav,NEUTRAL
512,data/training\Actor_26\26_01_01_01_fit_noise_neutral.wav,NEUTRAL
513,data/training\Actor_26\26_01_01_01_five_neutral.wav,NEUTRAL
514,data/training\Actor_26\26_01_01_01_five_noise_neutral.wav,NEUTRAL
515,data/training\Actor_26\26_01_01_01_food_neutral.wav,NEUTRAL
516,data/training\Actor_26\26_01_01_01_gap_neutral.wav,NEUTRAL
517,data/training\Actor_26\26_01_01_01_gas_neutral.wav,NEUTRAL
518,data/training\Actor_26\26_01_01_01_gaze_neutral.wav,NEUTRAL
519,data/training\Actor_26\26_01_01_01_germ_neutral.wav,NEUTRAL
520,data/training\Actor_26\26_01_01_01_get_neutral.wav,NEUTRAL
521,data/training\Actor_26\26_01_01_01_get_noise_neutral.wav,NEUTRAL
522,data/training\Actor_26\26_01_01_01_gin_neutral.wav,NEUTRAL
523,data/training\Actor_26\26_01_01_01_goal_neutral.wav,NEUTRAL
524,data/training\Actor_26\26_01_01_01_goal_noise_neutral.wav,NEUTRAL
525,data/training\Actor_26\26_01_01_01_good_neutral.wav,NEUTRAL
526,data/training\Actor_26\26_01_01_01_goose_neutral.wav,NEUTRAL
527,data/training\Actor_26\26_01_01_01_gun_neutral.wav,NEUTRAL
528,data/training\Actor_26\26_01_01_01_half_neutral.wav,NEUTRAL
529,data/training\Actor_26\26_01_01_01_hall_neutral.wav,NEUTRAL
530,data/training\Actor_26\26_01_01_01_hall_noise_neutral.wav,NEUTRAL
531,data/training\Actor_26\26_01_01_01_hash_neutral.wav,NEUTRAL
532,data/training\Actor_26\26_01_01_01_hate_neutral.wav,NEUTRAL
533,data/training\Actor_26\26_01_01_01_hate_noise_neutral.wav,NEUTRAL
534,data/training\Actor_26\26_01_01_01_have_neutral.wav,NEUTRAL
535,data/training\Actor_26\26_01_01_01_have_noise_neutral.wav,NEUTRAL
536,data/training\Actor_26\26_01_01_01_haze_neutral.wav,NEUTRAL
537,data/training\Actor_26\26_01_01_01_hire_neutral.wav,NEUTRAL
538,data/training\Actor_26\26_01_01_01_hit_neutral.wav,NEUTRAL
539,data/training\Actor_26\26_01_01_01_hole_neutral.wav,NEUTRAL
540,data/training\Actor_26\26_01_01_01_hole_noise_neutral.wav,NEUTRAL
541,data/training\Actor_26\26_01_01_01_home_neutral.wav,NEUTRAL
542,data/training\Actor_26\26_01_01_01_hurl_neutral.wav,NEUTRAL
543,data/training\Actor_26\26_01_01_01_hush_neutral.wav,NEUTRAL
544,data/training\Actor_26\26_01_01_01_jail_neutral.wav,NEUTRAL
545,data/training\Actor_26\26_01_01_01_keep_neutral.wav,NEUTRAL
546,data/training\Actor_26\26_01_01_01_keep_noise_neutral.wav,NEUTRAL
547,data/training\Actor_26\26_01_01_01_keg_neutral.wav,NEUTRAL
548,data/training\Actor_26\26_01_01_01_kick_neutral.wav,NEUTRAL
549,data/training\Actor_26\26_01_01_01_kill_neutral.wav,NEUTRAL
550,data/training\Actor_26\26_01_01_01_king_neutral.wav,NEUTRAL
551,data/training\Actor_26\26_01_01_01_kite_neutral.wav,NEUTRAL
552,data/training\Actor_26\26_01_01_01_knock_neutral.wav,NEUTRAL
553,data/training\Actor_26\26_01_01_01_late_neutral.wav,NEUTRAL
554,data/training\Actor_26\26_01_01_01_laud_neutral.wav,NEUTRAL
555,data/training\Actor_26\26_01_01_01_lean_neutral.wav,NEUTRAL
556,data/training\Actor_26\26_01_01_01_learn_neutral.wav,NEUTRAL
557,data/training\Actor_26\26_01_01_01_lease_neutral.wav,NEUTRAL
558,data/training\Actor_26\26_01_01_01_lid_neutral.wav,NEUTRAL
559,data/training\Actor_26\26_01_01_01_life_neutral.wav,NEUTRAL
560,data/training\Actor_26\26_01_01_01_limb_neutral.wav,NEUTRAL
561,data/training\Actor_26\26_01_01_01_live_neutral.wav,NEUTRAL
562,data/training\Actor_26\26_01_01_01_loaf_neutral.wav,NEUTRAL
563,data/training\Actor_26\26_01_01_01_loaf_noise_neutral.wav,NEUTRAL
564,data/training\Actor_26\26_01_01_01_long_neutral.wav,NEUTRAL
565,data/training\Actor_26\26_01_01_01_lore_neutral.wav,NEUTRAL
566,data/training\Actor_26\26_01_01_01_lose_neutral.wav,NEUTRAL
567,data/training\Actor_26\26_01_01_01_lot_neutral.wav,NEUTRAL
568,data/training\Actor_26\26_01_01_01_love_neutral.wav,NEUTRAL
569,data/training\Actor_26\26_01_01_01_luck_neutral.wav,NEUTRAL
570,data/training\Actor_26\26_01_01_01_make_neutral.wav,NEUTRAL
571,data/training\Actor_26\26_01_01_01_match_neutral.wav,NEUTRAL
572,data/training\Actor_26\26_01_01_01_merge_neutral.wav,NEUTRAL
573,data/training\Actor_26\26_01_01_01_mess_neutral.wav,NEUTRAL
574,data/training\Actor_26\26_01_01_01_met_neutral.wav,NEUTRAL
575,data/training\Actor_26\26_01_01_01_mill_neutral.wav,NEUTRAL
576,data/training\Actor_26\26_01_01_01_mob_neutral.wav,NEUTRAL
577,data/training\Actor_26\26_01_01_01_mode_neutral.wav,NEUTRAL
578,data/training\Actor_26\26_01_01_01_mood_neutral.wav,NEUTRAL
579,data/training\Actor_26\26_01_01_01_moon_neutral.wav,NEUTRAL
580,data/training\Actor_26\26_01_01_01_mop_neutral.wav,NEUTRAL
581,data/training\Actor_26\26_01_01_01_mop_noise_neutral.wav,NEUTRAL
582,data/training\Actor_26\26_01_01_01_mouse_neutral.wav,NEUTRAL
583,data/training\Actor_26\26_01_01_01_mouse_noise_neutral.wav,NEUTRAL
584,data/training\Actor_26\26_01_01_01_nag_neutral.wav,NEUTRAL
585,data/training\Actor_26\26_01_01_01_nag_noise_neutral.wav,NEUTRAL
586,data/training\Actor_26\26_01_01_01_name_neutral.wav,NEUTRAL
587,data/training\Actor_26\26_01_01_01_near_neutral.wav,NEUTRAL
588,data/training\Actor_26\26_01_01_01_neat_neutral.wav,NEUTRAL
589,data/training\Actor_26\26_01_01_01_nice_neutral.wav,NEUTRAL
590,data/training\Actor_26\26_01_01_01_nice_noise_neutral.wav,NEUTRAL
591,data/training\Actor_26\26_01_01_01_note_neutral.wav,NEUTRAL
592,data/training\Actor_26\26_01_01_01_numb_neutral.wav,NEUTRAL
593,data/training\Actor_26\26_01_01_01_numb_noise_neutral.wav,NEUTRAL
594,data/training\Actor_26\26_01_01_01_pad_neutral.wav,NEUTRAL
595,data/training\Actor_26\26_01_01_01_page_neutral.wav,NEUTRAL
596,data/training\Actor_26\26_01_01_01_pain_neutral.wav,NEUTRAL
597,data/training\Actor_26\26_01_01_01_pass_neutral.wav,NEUTRAL
598,data/training\Actor_26\26_01_01_01_pearl_neutral.wav,NEUTRAL
599,data/training\Actor_26\26_01_01_01_peg_neutral.wav,NEUTRAL
600,data/training\Actor_26\26_01_01_01_peg_noise_neutral.wav,NEUTRAL
601,data/training\Actor_26\26_01_01_01_perch_neutral.wav,NEUTRAL
602,data/training\Actor_26\26_01_01_01_phone_neutral.wav,NEUTRAL
603,data/training\Actor_26\26_01_01_01_phone_noise_neutral.wav,NEUTRAL
604,data/training\Actor_26\26_01_01_01_pick_neutral.wav,NEUTRAL
605,data/training\Actor_26\26_01_01_01_pike_neutral.wav,NEUTRAL
606,data/training\Actor_26\26_01_01_01_pole_neutral.wav,NEUTRAL
607,data/training\Actor_26\26_01_01_01_pool_neutral.wav,NEUTRAL
608,data/training\Actor_26\26_01_01_01_puff_neutral.wav,NEUTRAL
609,data/training\Actor_26\26_01_01_01_rag_neutral.wav,NEUTRAL
610,data/training\Actor_26\26_01_01_01_rag_noise_neutral.wav,NEUTRAL
611,data/training\Actor_26\26_01_01_01_raid_neutral.wav,NEUTRAL
612,data/training\Actor_26\26_01_01_01_rain_neutral.wav,NEUTRAL
613,data/training\Actor_26\26_01_01_01_raise_neutral.wav,NEUTRAL
614,data/training\Actor_26\26_01_01_01_raise_noise_neutral.wav,NEUTRAL
615,data/training\Actor_26\26_01_01_01_rat_neutral.wav,NEUTRAL
616,data/training\Actor_26\26_01_01_01_reach_neutral.wav,NEUTRAL
617,data/training\Actor_26\26_01_01_01_read_neutral.wav,NEUTRAL
618,data/training\Actor_26\26_01_01_01_read_noise_neutral.wav,NEUTRAL
619,data/training\Actor_26\26_01_01_01_red_neutral.wav,NEUTRAL
620,data/training\Actor_26\26_01_01_01_ring_neutral.wav,NEUTRAL
621,data/training\Actor_26\26_01_01_01_ripe_neutral.wav,NEUTRAL
622,data/training\Actor_26\26_01_01_01_road_neutral.wav,NEUTRAL
623,data/training\Actor_26\26_01_01_01_room_neutral.wav,NEUTRAL
624,data/training\Actor_26\26_01_01_01_rose_neutral.wav,NEUTRAL
625,data/training\Actor_26\26_01_01_01_rot_neutral.wav,NEUTRAL
626,data/training\Actor_26\26_01_01_01_rough_neutral.wav,NEUTRAL
627,data/training\Actor_26\26_01_01_01_rush_neutral.wav,NEUTRAL
628,data/training\Actor_26\26_01_01_01_said_neutral.wav,NEUTRAL
629,data/training\Actor_26\26_01_01_01_said_noise_neutral.wav,NEUTRAL
630,data/training\Actor_26\26_01_01_01_sail_neutral.wav,NEUTRAL
631,data/training\Actor_26\26_01_01_01_search_neutral.wav,NEUTRAL
632,data/training\Actor_26\26_01_01_01_seize_neutral.wav,NEUTRAL
633,data/training\Actor_26\26_01_01_01_sell_neutral.wav,NEUTRAL
634,data/training\Actor_26\26_01_01_01_shack_neutral.wav,NEUTRAL
635,data/training\Actor_26\26_01_01_01_shall_neutral.wav,NEUTRAL
636,data/training\Actor_26\26_01_01_01_shawl_neutral.wav,NEUTRAL
637,data/training\Actor_26\26_01_01_01_sheep_neutral.wav,NEUTRAL
638,data/training\Actor_26\26_01_01_01_sheep_noise_neutral.wav,NEUTRAL
639,data/training\Actor_26\26_01_01_01_shirt_neutral.wav,NEUTRAL
640,data/training\Actor_26\26_01_01_01_should_neutral.wav,NEUTRAL
641,data/training\Actor_26\26_01_01_01_should_noise_neutral.wav,NEUTRAL
642,data/training\Actor_26\26_01_01_01_shout_neutral.wav,NEUTRAL
643,data/training\Actor_26\26_01_01_01_size_neutral.wav,NEUTRAL
644,data/training\Actor_26\26_01_01_01_size_noise_neutral.wav,NEUTRAL
645,data/training\Actor_26\26_01_01_01_soap_neutral.wav,NEUTRAL
646,data/training\Actor_26\26_01_01_01_soup_neutral.wav,NEUTRAL
647,data/training\Actor_26\26_01_01_01_sour_neutral.wav,NEUTRAL
648,data/training\Actor_26\26_01_01_01_south_neutral.wav,NEUTRAL
649,data/training\Actor_26\26_01_01_01_sub_neutral.wav,NEUTRAL
650,data/training\Actor_26\26_01_01_01_such_neutral.wav,NEUTRAL
651,data/training\Actor_26\26_01_01_01_sure_neutral.wav,NEUTRAL
652,data/training\Actor_26\26_01_01_01_take_neutral.wav,NEUTRAL
653,data/training\Actor_26\26_01_01_01_take_noise_neutral.wav,NEUTRAL
654,data/training\Actor_26\26_01_01_01_talk_neutral.wav,NEUTRAL
655,data/training\Actor_26\26_01_01_01_tape_neutral.wav,NEUTRAL
656,data/training\Actor_26\26_01_01_01_team_neutral.wav,NEUTRAL
657,data/training\Actor_26\26_01_01_01_tell_neutral.wav,NEUTRAL
658,data/training\Actor_26\26_01_01_01_thin_neutral.wav,NEUTRAL
659,data/training\Actor_26\26_01_01_01_third_neutral.wav,NEUTRAL
660,data/training\Actor_26\26_01_01_01_thought_neutral.wav,NEUTRAL
661,data/training\Actor_26\26_01_01_01_thumb_neutral.wav,NEUTRAL
662,data/training\Actor_26\26_01_01_01_thumb_noise_neutral.wav,NEUTRAL
663,data/training\Actor_26\26_01_01_01_time_neutral.wav,NEUTRAL
664,data/training\Actor_26\26_01_01_01_tip_neutral.wav,NEUTRAL
665,data/training\Actor_26\26_01_01_01_tire_neutral.wav,NEUTRAL
